emit_base,emit_proj,emit_diff,soil_base,soil_proj,soil_diff,tree_base,tree_proj,tree_diff,fire_base,fire_proj,fire_diff,lit_base,lit_proj,lit_diff,fert_base,fert_proj,fert_diff,crop_base,crop_proj,crop_diff
0.678758676733656,-14.849982969168307,-15.528741645901963,0.4242536969622274,0.2331732019200956,-0.19108049504213181,0.0,-15.173383114802688,-15.173383114802688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6714501909858944,-15.399003955783753,-16.07045414676965,0.41694521121446587,0.08749360355870728,-0.3294516076557586,0.0,-15.576724503056745,-15.576724503056745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6642724397484804,-15.891456037981024,-16.555728477729506,0.40976745997705183,-0.03503692578660811,-0.44480438576365994,0.0,-15.946646055908701,-15.946646055908701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6572220968253438,-16.326111832614096,-16.98333392943944,0.4027171170539153,-0.13892200591800474,-0.54163912297192,0.0,-16.277416770410376,-16.277416770410376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6502964444484581,-16.700488552056207,-17.350784996504665,0.3957914646770296,-0.22752377248300348,-0.623315237160033,0.0,-16.56319172328749,-16.56319172328749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6434909993907951,-17.011168441944413,-17.65465944133521,0.3889860196193666,-0.3032841586876849,-0.6922701783070515,0.0,-16.798111226971013,-16.798111226971013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6368048062200682,-17.254113831030974,-17.89091863725104,0.38229982644863963,-0.3679258825778078,-0.7502257090264475,0.0,-16.97641489216745,-16.97641489216745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.630234270873208,-17.424965499018796,-18.055199769892006,0.3757292911017795,-0.42262359636119484,-0.7983528874629744,0.0,-17.092568846371886,-17.092568846371886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6237779620651509,-17.519321253144952,-18.143099215210103,0.36927298229372235,-0.4681448295455546,-0.837417811839277,0.0,-17.141403367313682,-17.141403367313682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6174327556300702,-17.532994314729507,-18.150427070359576,0.3629277758586416,-0.5049640711950332,-0.8678918470536747,0.0,-17.11825718724876,-17.11825718724876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.6111974981184414,-17.462251215650642,-18.073448713769082,0.3566925183470128,-0.5333543932376266,-0.8900469115846394,0.0,-17.0191237661273,-17.0191237661273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
